"id","client_name","euros_spent","fidelity_points_earned","purchase_date","number_of_items"
"8d805afb-b169-4194-abc0-c249e61eb4fa","Jeffery Cook",39066,19533,"2017-07-01T09:21:08.119Z","3"
"31abe462-8ef9-485a-b830-5640e21df8ce","Sherry Owen",29951,14975,"2017-07-07T15:16:18.999Z","3"
"16970f25-f5d1-4c4b-8016-7dea961840cb","Maureen Mccarthy",11108,5554,"2017-02-22T08:02:39.567Z","2"
"f5f68a46-7aa7-47cf-92ba-699b5f82ced2","Cary Hines",2622,1311,"2017-02-13T10:44:50.414Z","1"
"828eb872-e7f0-45c5-b07d-729d0cdccb51","Lynn Ball",31305,15652,"2017-12-07T10:05:14.541Z","1"
"d5e3b3d8-2325-4370-ac29-a13dc44f4c2f","Shawna Joseph",22389,11194,"2017-09-24T07:27:43.712Z","1"
"2ec5af8e-35cf-412a-85fa-c6dc427b3e56","Geraldine Larson",32346,16173,"2017-04-28T06:21:14.326Z","1"
"14179928-a4c0-41f2-be4a-cbe0ddd409bc","Maureen Mccarthy",36331,18165,"2017-10-21T13:22:04.240Z","1"
"7cf33094-e94f-4bd0-a07a-1743d3f70262","Roosevelt Moran",38374,19187,"2017-10-20T13:12:46.193Z","1"
"e634b04a-f712-4d89-a28b-2206032b40cb","Roosevelt Moran",4168,2084,"2017-11-27T08:18:33.705Z","2"
"a34f8866-fd7f-4249-a15a-c8e6491d5af4","Richard Silva",38722,19361,"2017-10-03T13:32:57.070Z","1"
"08eabe60-33c6-469c-abe9-3188e065afc1","Arlene Freeman",27663,13831,"2017-06-27T08:06:45.529Z","1"
"64a26528-c947-4d4b-bce6-637602824ad9","Bob Castillo",37163,18581,"2017-02-21T11:56:43.488Z","1"
"70cc6201-e5cb-43c6-9754-31953bec693e","Sabrina Hubbard",2126,1063,"2017-04-22T12:02:26.348Z","4"
"6631bc44-e76f-4cba-b308-6413a89edb7b","Lynda Richardson",36381,18190,"2017-05-16T09:45:10.007Z","1"
"2bee6be9-fd02-4cd9-9394-7662308c3ea1","Preston Mendoza",5993,2996,"2017-01-18T10:44:52.231Z","1"
"979554fd-4c01-4238-87c9-7f85387ee45f","Shawna Joseph",628,314,"2017-07-14T09:17:22.996Z","1"
"eb00e98f-7db0-48a3-8ec5-ac3b0c00eea9","Jennifer Strickland",4175,2087,"2017-11-11T07:28:37.255Z","5"
"bfe9c0ff-2c52-4e34-94c6-53f3a7b3cefa","George Webb",22112,11056,"2017-06-22T13:54:43.361Z","1"
"844e34de-d688-47e7-a9a3-6366a3a5c11a","Stewart Fletcher",36177,18088,"2017-06-07T07:07:02.260Z","2"
"6f0fc2dc-b4e1-4762-b28b-86133d28e931","Hugh Kim",37690,18845,"2017-06-02T06:51:11.939Z","1"
"16e094c5-6492-4f10-b2f1-be248a3afc48","Olivia Long",11698,5849,"2017-01-31T08:29:10.903Z","1"
"6653ac01-00ab-43b0-ae76-ad8c6a4d6201","Jennifer Strickland",5278,2639,"2017-02-22T08:43:10.948Z","1"
"1f7afe1f-b349-4922-8ee7-5e2a48a53616","Matthew Reeves",26625,13312,"2017-11-12T08:12:32.673Z","2"
"3a4255be-c830-4b65-9402-7c3dc9a3de06","Geraldine Larson",17495,8747,"2017-03-20T15:54:34.380Z","3"
"2a23155b-3281-4e8b-8f73-72d87e0a58fd","Matthew Reeves",13721,6860,"2017-04-07T12:24:31.710Z","1"
"0a0dca76-fffc-4c24-9f83-000e1e6c4f1b","Jane Frazier",29702,14851,"2017-08-25T09:40:40.860Z","5"
"31e0b081-1ba9-4350-b481-2b075db9f94d","Jessica Harper",29326,14663,"2017-08-14T11:37:55.447Z","2"
"4cabbd0c-10dc-4a5d-be84-07f5b239f26e","Arlene Freeman",9941,4970,"2017-10-24T14:49:03.725Z","1"
"38efde63-0455-4911-b3f3-c0d548e5197b","Travis Rose",36603,18301,"2017-08-07T06:53:24.694Z","3"
"4f7fb427-1905-4bd8-8360-75220a4e485a","Ellen Dunn",7990,3995,"2017-01-22T12:58:45.370Z","1"
"712cd201-5038-47e4-b9bb-dd82ceec669f","Dolores Moss",27899,13949,"2017-08-06T11:58:07.630Z","1"
"7db9ae94-5679-4484-8c56-ca45b637c3c9","Richard Silva",9808,4904,"2017-09-01T11:15:53.537Z","1"
"a11e958c-6385-44ce-aa66-550477a70f4d","Sherry Owen",5444,2722,"2017-06-20T07:53:14.536Z","1"
"63852edc-3d23-4949-90cd-f7d958987814","Tracey Murphy",23282,11641,"2017-05-17T12:05:58.465Z","1"
"da9c1c7b-dce4-49e8-84b5-c78a20658eb8","Fernando Harris",24342,12171,"2017-09-22T08:34:44.344Z","1"
"9eb691aa-754b-47a0-8df7-71632e0f7122","Bob Castillo",29967,14983,"2017-03-24T12:45:05.510Z","5"
"fca2a48a-b1e0-4d17-9ba5-e6cdfda79e02","Robin Ferguson",20906,10453,"2017-01-15T08:30:01.370Z","1"
"ff02d3a0-550c-4b96-8add-2183845585b5","Laura Lee",22161,11080,"2017-10-18T14:24:35.762Z","2"
"90ae8ffd-dcee-455a-8c7b-d94ec888f74d","Darrin Fields",12305,6152,"2017-03-08T15:44:13.740Z","1"
"acbfc8dd-d7c8-49b0-89a0-0dfada61d43c","Essie Rowe",4574,2287,"2017-01-04T07:52:19.434Z","1"
"f8f89f7e-b4c0-482b-80d9-8465a04341d1","Jodi Thornton",28983,14491,"2017-10-06T06:29:43.578Z","2"
"f7207c7b-e1e9-47ef-8553-e25df0baccad","Dolores Moss",11864,5932,"2017-05-09T12:50:09.691Z","1"
"f29eb25a-6a9c-47f9-9cf0-2a48df49de61","Tomas Harrison",26426,13213,"2017-04-25T12:15:25.562Z","1"
"c66dcebf-ba84-4908-a4a6-ca5309bbee05","George Webb",28018,14009,"2017-11-26T09:53:55.434Z","1"
"840d861b-f210-4591-81b7-8b8127594964","Gwendolyn Phelps",39981,19990,"2017-10-26T08:07:25.504Z","1"
"64f9cc77-37b5-453b-8f63-50f5b3be9d09","Spencer Leonard",26277,13138,"2017-07-09T08:15:05.546Z","1"
"75ecb787-903d-4698-a705-a91a31c759ae","Gwendolyn Phelps",36858,18429,"2017-09-02T11:10:18.524Z","1"
"b9bdd506-1166-4b15-991a-23b9da6626be","Arlene Freeman",14266,7133,"2017-08-13T12:36:50.720Z","1"
"74e79af7-079d-4871-b069-381c3b4712aa","Henry Quinn",12333,6166,"2017-04-30T11:28:39.799Z","1"
"530e86e4-236d-4978-aa7e-5f1377fb4f0b","Preston Mendoza",31433,15716,"2017-06-15T14:30:44.003Z","1"
"e695b7ce-b495-412d-9e07-0b98c8b4e669","Bob Castillo",24357,12178,"2017-03-23T08:32:06.723Z","4"
"df953b86-2d7e-4086-98b2-b8629fdfae6a","Laura Lee",33626,16813,"2017-08-06T09:10:44.571Z","3"
"59ad94c8-387c-4d10-8382-246a1b1bd541","Dominick Brady",39553,19776,"2017-09-13T15:15:42.397Z","1"
"ecb55559-d922-4b9b-8f0a-e85d4d12ccb1","Zachary Harvey",26259,13129,"2017-10-01T10:34:51.604Z","1"
"44901376-de70-4486-bd31-92de345f66d2","Howard Abbott",14776,7388,"2017-09-16T15:11:43.146Z","1"
"d4615aa3-8f2e-4597-ac8d-ba965d7dae93","Margie Todd",14341,7170,"2017-03-22T10:15:20.321Z","1"
"c001e4a7-8126-4740-acfd-c52eefd8f2f2","Dwayne Wheeler",8203,4101,"2017-09-13T10:44:39.809Z","1"
"b5db9e9a-046b-4dba-9229-6ed1074ea693","Joel Poole",27931,13965,"2017-07-11T10:20:48.523Z","3"
"86eb2552-866a-4eee-976b-5bd14eed10f7","Geraldine Larson",25666,12833,"2017-05-10T06:07:54.311Z","1"
"00b8193e-e74d-4e87-aa09-8d4582a50440","Jeannette Hamilton",36453,18226,"2017-01-23T14:53:15.146Z","1"
"ac7af817-d380-48fb-9dd4-2d814e47838f","Howard Abbott",40098,20049,"2017-01-30T16:04:17.250Z","3"
"b71118a6-3b58-405b-99e6-c3cab0755c6e","Leonard Lindsey",16574,8287,"2017-06-22T14:06:50.977Z","2"
"10f36183-9e2b-401a-a91d-ffbb95ee65f8","Laura Lee",31092,15546,"2017-04-27T14:40:46.664Z","3"
"3d9d24df-5062-414c-ac07-c3b08c867b7a","Duane Riley",30462,15231,"2017-10-09T09:56:40.360Z","4"
"3d893dd9-40d3-41ca-9fad-495a794d515c","Juana Porter",22723,11361,"2017-06-08T11:22:08.195Z","2"
"35fdbc28-6101-4efc-9655-3553b49b6b0b","Dolores Moss",3673,1836,"2017-12-10T16:15:25.478Z","2"
"3f30b9f3-ed44-49fa-8e90-b399a12d7697","Jeannette Hamilton",36201,18100,"2017-10-23T15:47:55.311Z","1"
"84dc5334-71de-494e-8b1e-d091d6b10336","Spencer Leonard",8152,4076,"2017-04-01T14:12:14.395Z","1"
"5d15554c-91e0-4858-b37b-c2c607b23c4e","Melba Rivera",37454,18727,"2017-09-25T07:06:50.862Z","1"
"41431a48-08f6-4240-bca7-689e8bda1a1a","Stewart Fletcher",25575,12787,"2017-05-11T13:57:44.566Z","1"
"0a314aa4-6322-47d5-a82d-3d25269a1eb6","Preston Mendoza",10305,5152,"2017-08-11T13:44:00.750Z","1"
"cca9dd95-8813-49ec-99c6-c602b4f3b691","Melba Rivera",11977,5988,"2017-04-19T08:34:02.932Z","1"
"3c195249-b012-4410-8500-959c0fbfa6af","Heather Miller",32161,16080,"2017-08-03T14:37:02.283Z","1"
"4eb3852c-8491-4c4a-b8c6-bbb04b4c8364","Spencer Leonard",39257,19628,"2017-01-18T11:05:44.839Z","1"
"1134806e-e30a-4542-bdfa-150dde4aa179","Carlos Parks",4841,2420,"2017-08-23T06:16:53.592Z","3"
"aac7d8da-8850-453d-9c8d-fdf9cf72e179","Duane Riley",20973,10486,"2017-12-04T16:58:51.352Z","2"
"7c2df092-83d8-41c3-bb4e-0e30a5916698","Jennifer Strickland",35069,17534,"2017-09-05T10:24:23.280Z","1"
"a18393ee-6615-407e-8698-23111d7af656","Ernestine Berry",9753,4876,"2017-02-24T07:17:18.498Z","1"
"c44818fb-1726-4925-a08c-c6f7d88d48f9","Stewart Fletcher",37511,18755,"2017-06-13T13:43:22.785Z","2"
"67162186-ec4a-4453-8b8a-0fd9b4cf6f1e","Mike Bowers",10489,5244,"2017-10-03T11:13:58.115Z","4"
"1ed44261-f96a-4323-a7d2-034e4f46c3fa","Sergio Weber",17414,8707,"2017-01-06T15:20:43.157Z","1"
"32669905-b9b9-44b0-964d-67fdf887fed1","Roger Pena",1872,936,"2017-03-11T08:03:43.477Z","3"
"0daa241e-8d9a-4a97-a162-566de3f29617","Kate Gutierrez",1363,681,"2017-10-14T08:11:01.159Z","1"
"1125778e-ee3c-4c5f-9955-d9fac19e5666","Joyce Sherman",39357,19678,"2017-11-28T13:29:26.331Z","1"
"21284eff-750b-47bf-ac2a-8ebed380b57b","Roy Neal",947,473,"2017-06-08T10:36:24.154Z","3"
"c456e615-fa80-4376-9239-1234468fa74d","Jenna Harrington",37107,18553,"2017-08-08T07:36:28.379Z","2"
"1dc52b9e-e419-4dfa-855a-f6e0a3fc9e8f","Ernestine Berry",14503,7251,"2017-12-04T10:40:21.939Z","3"
"345fda39-4e52-4645-929b-8eceadd97e7d","Peggy Nunez",20343,10171,"2017-01-10T12:20:56.363Z","1"
"8ce1b349-9d93-43bc-8c29-4ce7fd04ba84","Olivia Long",18586,9293,"2017-05-06T06:33:25.580Z","2"
"f05ac8c9-f939-4e9e-b31d-cbb4b2eb3e1d","Stewart Fletcher",36759,18379,"2017-01-31T11:08:02.033Z","4"
"06b4330b-cbf1-4bab-9630-a11f52278cc2","Faith Luna",3144,1572,"2017-03-12T11:07:54.807Z","1"
"badf63f2-3f2e-4e55-9186-802678a6aa50","Jeannette Hamilton",6643,3321,"2017-01-16T09:34:36.279Z","1"
"94d0ff55-39ae-477c-ac98-cd16610abb85","Dwayne Wheeler",34530,17265,"2017-10-18T08:11:07.822Z","2"
"4305b9ae-43c7-44de-b0f2-3dcd11951fbb","Tracey Murphy",14886,7443,"2017-05-12T14:31:09.896Z","3"
"f8626760-75c1-4782-9ece-35e0f92d800e","Stewart Fletcher",11603,5801,"2017-10-06T08:25:40.340Z","2"
"06ee9804-1c09-4b19-ae83-3a7a4f9e0e6c","Joel Poole",13345,6672,"2017-09-15T07:26:58.165Z","1"
"90341304-0fe6-48b4-b492-b590140f2a45","Ada Colon",14344,7172,"2017-06-04T09:57:32.593Z","3"
"f90eb6ba-9260-4140-82ab-dc4b10e7b409","Roy Neal",1760,880,"2017-09-17T15:01:17.937Z","1"
"a32032fc-580f-4c30-96df-be8c707c54a6","Ebony Maxwell",1016,508,"2017-04-06T13:16:50.607Z","2"
"f789f4ba-35ba-42d6-836d-b5f5416b323a","Robin Ferguson",4745,2372,"2017-07-15T09:18:38.721Z","1"
"c4eeb8ac-2a23-4819-a69c-a984efdbb4c3","Carlos Parks",5339,2669,"2017-04-23T15:56:47.090Z","2"
"d61c3188-9050-4d7a-a916-b7c19193e6fa","Cary Hines",25570,12785,"2017-05-31T10:57:53.374Z","5"
"3c1883bd-59b3-4ac4-ab40-daf1ce0e9328","Fernando Harris",29745,14872,"2017-04-25T08:01:13.788Z","1"
"bc50b779-8943-4eea-a5f5-3f908724f751","Theodore Walsh",13596,6798,"2017-07-01T11:37:24.557Z","1"
"2e984a17-008f-4e82-a6dc-1465b65b5e5a","Allen Hoffman",21324,10662,"2017-05-23T12:46:27.061Z","1"
"8a12ff27-6f4e-4731-a2d2-2ad51bd47bfc","Howard Abbott",13613,6806,"2017-05-15T09:36:25.519Z","5"
"d1a0d965-8e67-456a-91bf-099be09a7c05","Sheila Burns",32448,16224,"2017-04-07T15:09:17.922Z","1"
"655137e4-7bcd-4b9e-852e-616198038817","Stewart Fletcher",10908,5454,"2017-05-28T09:09:29.854Z","2"
"bc86eccf-c595-4d03-bfc5-b642d3bccee1","Richard Silva",19476,9738,"2017-10-23T15:43:29.686Z","1"
"bd4da801-505d-4ff1-8604-2f024322b230","Arlene Freeman",20446,10223,"2017-05-24T15:34:50.272Z","3"
"ef3172fb-9dd5-43ea-a396-739c06f33365","Carlos Parks",39278,19639,"2017-12-09T10:04:51.251Z","1"
"caabca04-2d6f-4160-9a12-e8f932812d30","Roosevelt Moran",5100,2550,"2017-06-30T14:52:59.299Z","2"
"78c2e680-7c88-431f-8013-43fc79b81f88","Darrin Fields",3591,1795,"2017-08-23T15:50:13.493Z","3"
"425302b7-10d1-4068-8d3b-0a8cff38b189","Jeannette Hamilton",11243,5621,"2017-12-07T13:31:33.193Z","1"
"9fef35e2-6a17-4c26-acec-7d58068722d3","Stewart Fletcher",8475,4237,"2017-01-02T16:43:17.373Z","1"
"ec41c872-dd61-42f8-8861-b651ffdebf26","Roosevelt Moran",9027,4513,"2017-11-18T09:43:17.199Z","1"
"47d33664-a06a-4f4c-b405-171b18adb872","Ada Colon",33101,16550,"2017-05-27T12:02:44.198Z","1"
"4ecbdbbe-7fa4-4cec-af57-ca16c9f73321","Sophie Cole",22897,11448,"2017-11-01T10:36:08.516Z","1"
"5179a3c5-db6a-4a2d-b32f-23ec25601cd3","Carole Peterson",35008,17504,"2017-04-10T07:14:54.678Z","1"
"cc66d974-cacc-4b3a-8719-b46e1f7724b9","Duane Riley",9597,4798,"2017-09-01T10:31:20.936Z","2"
"dbeeb5b4-25c7-4891-b424-d5151f2baaf6","Duane Riley",4550,2275,"2017-05-19T13:10:08.297Z","1"
"2567e333-5d95-44f9-bee9-6f5bd8e21d49","Leland Johnston",33231,16615,"2017-01-23T16:55:25.423Z","1"
"86b53d5f-1e3b-4958-8adb-895249228c80","Ada Colon",20053,10026,"2017-07-25T07:39:30.575Z","1"
"5d0fdb82-73d9-4b04-af72-2fa252f833ad","Arthur Torres",5808,2904,"2017-06-11T09:55:59.888Z","5"
"06da84f7-a26c-4d4b-9e38-f12b9463e18d","Clara Wilkins",14875,7437,"2017-06-18T08:19:26.253Z","2"
"f980d792-b12c-4492-b723-fa221ca36f46","Maureen Mccarthy",13076,6538,"2017-04-18T15:41:19.487Z","1"
"a4ff054e-1e67-4fcc-8a8c-4320b5f2ff34","Faith Luna",23907,11953,"2017-11-22T14:15:57.651Z","1"
"be6bbfe4-f4a1-426d-a536-7019c2cd831c","Dominick Brady",14148,7074,"2017-06-27T14:45:45.673Z","1"
"088222b3-8c34-41f9-8cba-8ee8570b25dd","Caleb Padilla",35622,17811,"2017-08-16T12:41:06.412Z","1"
"7d0b135c-779a-43e5-9f72-20e44f1f4f73","Ada Colon",730,365,"2017-07-11T09:10:57.434Z","1"
"4ff41d4f-376e-4f65-9e8d-699aeb3654a2","Heather Miller",11424,5712,"2017-10-12T15:24:46.425Z","2"
"24f899e9-c67b-43f4-abda-d99a1099f1d8","Megan Cain",14836,7418,"2017-05-13T06:01:23.662Z","1"
"d25cb810-8281-4126-b300-8a8a274a64bd","Roosevelt Moran",11422,5711,"2017-06-23T11:57:44.150Z","1"
"ba2f9aef-0c82-422d-8945-ae518e23919c","Peggy Nunez",9596,4798,"2017-05-13T10:38:32.487Z","1"
"7c61365c-095d-42cb-a306-af8c737e6c5c","Travis Rose",37528,18764,"2017-09-15T10:32:09.280Z","1"
"0f578033-73ae-4013-bfcf-f8d325df1425","Maureen Mccarthy",4238,2119,"2017-10-24T12:19:04.155Z","1"
"d1a4a390-4f28-46f5-8f70-3558579da71c","Olivia Long",38185,19092,"2017-03-23T13:02:39.201Z","1"
"d5c0e06d-501b-425d-91a1-7d36d7847639","Sheila Burns",3314,1657,"2017-04-19T08:53:40.226Z","1"
"74afbcde-c6c0-4746-bea7-6d2058aeae2a","Essie Rowe",3717,1858,"2017-05-25T14:21:48.670Z","2"
"60dce472-36b2-410e-9d8c-24eab7dc8362","Geraldine Larson",33196,16598,"2017-07-21T06:14:04.408Z","1"
"baaf3b5e-6d84-4e57-97a4-0122eeb260ec","Dwayne Wheeler",14129,7064,"2017-02-15T08:28:54.380Z","2"
"48d70707-18e3-490f-98df-45526f349f10","Ada Colon",31886,15943,"2017-07-07T13:07:17.839Z","1"
"0142b16f-8234-42dc-9aa2-3d16dbcfc041","Laura Lee",21924,10962,"2017-09-25T10:53:53.828Z","3"
"7ff0d1f9-6973-41f7-bb31-7e8ed22f88fd","Roosevelt Moran",36775,18387,"2017-09-14T08:29:13.261Z","3"
"40acca21-6d23-4d33-8242-b87e92dcc493","Lee Mitchell",1278,639,"2017-01-22T12:41:10.913Z","3"
"68fc1dfe-b8be-4f51-b674-03dc53d8bbb4","Dominick Brady",22132,11066,"2017-09-14T13:16:12.082Z","2"
"5c827a89-7ebe-4e6e-b9e0-14727850c6b1","Sheila Burns",23504,11752,"2017-01-11T16:12:01.196Z","1"
"dc57c4cf-4bbe-48f4-b09b-6b66325421e9","Heather Miller",31692,15846,"2017-05-12T10:33:44.155Z","1"
"beef250d-cfa5-443b-a0c5-ad9b24b50127","Sherry Owen",15693,7846,"2017-09-10T14:00:03.482Z","2"
"e15cb49d-1e29-483c-8b2f-02c4b093d3df","Sabrina Hubbard",39578,19789,"2017-01-16T12:08:02.370Z","4"
"a862bc06-bd86-4857-b1a3-f2f3aa209a5b","Jessica Harper",9078,4539,"2017-01-08T15:45:29.649Z","2"
"f161ac29-92a7-463d-a126-d993d4a01301","Jessica Harper",3345,1672,"2017-08-29T13:27:51.235Z","1"
"87d73a3e-4a61-4d58-b13b-5fcd2376fca6","Megan Cain",39541,19770,"2017-11-25T08:31:31.138Z","3"
"2e4217ee-4240-4102-aafd-4a525793c5ce","Melba Rivera",13278,6639,"2017-11-30T14:18:26.574Z","1"
"46f83403-bb88-479b-a28b-7fa054f3e59c","Roosevelt Moran",7640,3820,"2017-02-15T11:38:17.231Z","2"
"8f5ea086-bbaf-4ad6-a17f-cfb3b8e8c1cd","Arthur Torres",15602,7801,"2017-02-20T15:23:58.209Z","1"
"71def6c3-4a15-40e0-9bb2-505b6653d87c","Darrin Fields",39023,19511,"2017-08-24T06:36:13.454Z","4"
"05e1e10c-b77c-4dc3-a1f4-8ca4acdebe33","Roosevelt Moran",1035,517,"2017-03-11T13:36:58.543Z","1"
"2749f2c5-83c6-44db-8499-9a782aaf63a9","Ted Casey",4040,2020,"2017-03-16T11:38:00.985Z","3"
"f271048b-455e-4df5-8a6e-276af71c940a","Roger Pena",13843,6921,"2017-10-27T15:00:33.438Z","1"
"219a4c3f-59ca-47cb-95c4-d28a1cd9a154","Lynn Ball",32848,16424,"2017-06-12T15:30:59.836Z","1"
"f784dab7-3546-4290-82e4-85a7df2205a5","Gwendolyn Phelps",26131,13065,"2017-08-28T09:10:15.303Z","1"
"a2d193f1-1cb6-4dae-ad36-50442e39a7e3","Travis Rose",3090,1545,"2017-04-02T12:05:14.422Z","1"
"cce07546-5fb0-46d9-af93-5fbdf9b1d042","Ebony Maxwell",27418,13709,"2017-07-18T06:01:28.035Z","1"
"db2bcf39-1bcd-4a5a-8a86-916946429c79","Jessica Harper",36927,18463,"2017-08-02T15:22:40.361Z","2"
"7b4033de-4911-4707-b300-3ce6920f0772","Bob Castillo",18984,9492,"2017-04-30T07:54:26.564Z","1"
"379e70c6-4f8c-4700-b85a-bdc4b6066d8c","Roosevelt Moran",38801,19400,"2017-08-30T09:10:03.210Z","1"
"33a0339e-aa69-4401-ae23-9156a572fcaa","Travis Rose",4622,2311,"2017-07-28T12:55:08.903Z","2"
"2096b486-fd18-4122-a7bf-a772c557a2c1","Spencer Leonard",19628,9814,"2017-01-06T12:39:34.399Z","2"
"6df0a415-4b8e-441b-9733-73bcaf071ae8","Shawna Joseph",32541,16270,"2017-02-20T07:09:01.024Z","5"
"6f06cb4d-bb52-4f1d-bb04-9e268b43035d","Rosemary Cooper",38336,19168,"2017-09-29T06:20:06.538Z","5"
"cd1bc3de-79d6-45c6-8b84-b62ddc962914","Olivia Long",19415,9707,"2017-01-13T09:55:51.024Z","2"
"faddd43e-909d-4e04-ac62-53b93d6131ec","Megan Cain",23323,11661,"2017-08-10T10:10:12.628Z","1"
"55d05cef-fc12-4a52-91ce-800f8c8eb8dd","Richard Silva",9588,4794,"2017-10-05T09:33:38.307Z","1"
"cf74ee11-5abc-4ee8-91da-c69cb9fd30d9","Essie Rowe",26445,13222,"2017-02-07T14:08:41.009Z","1"
"78da4a87-9ae7-45c2-aa65-1f727edb8f6b","Angela Pratt",29879,14939,"2017-05-22T08:35:46.880Z","1"
"ed0bf1f3-517c-4849-98a3-c83cc6df78c8","Arlene Freeman",1252,626,"2017-05-25T15:54:08.408Z","3"
"71bd811d-0c11-48f8-8b0d-68bdb486df24","Leland Johnston",1306,653,"2017-01-26T10:44:36.657Z","1"
"114323eb-1d10-42ab-b840-cf838b6a24e1","Roy Neal",8624,4312,"2017-09-25T13:47:26.100Z","1"
"42555aa7-903b-49ab-b5f3-1f4c060bec48","Roger Pena",32919,16459,"2017-02-14T09:52:26.216Z","1"
"2ce2ff08-4b9a-4cac-9766-744efc92d452","Clifton Anderson",26051,13025,"2017-11-04T08:50:57.734Z","1"
"19e082aa-2ce0-4fcf-b55c-f8c06b9fa8cd","Jeffery Cook",4034,2017,"2017-10-20T13:16:08.472Z","1"
"7a1a2ca4-5081-40a9-9d95-846baab85229","Lynda Richardson",38500,19250,"2017-10-09T07:23:17.240Z","1"
"90ce2d2e-972b-41ce-873d-89b03f51cbf2","Lee Mitchell",8501,4250,"2017-06-02T08:30:53.610Z","2"
"fdd2baaa-9cc6-4159-a3d6-a3e28addb583","Hugh Kim",15835,7917,"2017-07-29T08:49:46.454Z","1"
"c96f4126-aa7d-4e74-a08f-03f9adec9b74","Carole Peterson",10550,5275,"2017-11-10T12:38:41.237Z","4"
"e591b710-11bc-4221-bc99-83bf3ebc4a6f","Zachary Harvey",20594,10297,"2017-08-23T07:31:31.511Z","1"
"e62eae56-8b04-4453-9988-13e8d9eb489f","Matthew Reeves",12173,6086,"2017-10-11T11:54:55.410Z","2"
"594d09e7-4638-47e8-9b13-59f658e3821d","Johnnie Andrews",2250,1125,"2017-10-20T07:03:52.749Z","1"
"f67a2784-530c-43e0-b3ae-b6b09b89f2ad","Sophie Cole",7768,3884,"2017-08-07T12:29:29.078Z","4"
"90579a5c-cd1a-4831-92d8-47e325727cb3","Clara Wilkins",38220,19110,"2017-10-03T09:52:40.397Z","4"
"3ba9a8c3-176e-42f4-ba55-37edcec80872","Clara Wilkins",39854,19927,"2017-11-02T07:50:42.096Z","1"
"78ab7eb4-f971-4880-9416-85325430d5ad","Elmer Black",23115,11557,"2017-08-07T08:27:26.566Z","2"
"8ef8d313-b547-4302-a898-f3e1f6ce23eb","Amos Potter",28596,14298,"2017-08-16T10:13:13.890Z","1"
"4afac1d2-ddec-4ab1-bd92-899c2e08305c","Dolores Moss",20255,10127,"2017-01-30T08:17:10.414Z","2"
"1cb7b162-8e3b-46bb-acbc-8ecff4918530","Ted Casey",21411,10705,"2017-05-18T13:30:45.588Z","2"
"294b4b5d-379c-4f30-9c0a-8bbd594c5371","Lynn Ball",11056,5528,"2017-08-14T09:25:40.571Z","1"
"211a160f-1898-4e0d-a192-79f34443c2f3","Matthew Reeves",8638,4319,"2017-02-26T08:47:45.048Z","3"
"6a21bde0-9003-4b72-adf1-175c595b8460","Arthur Torres",1078,539,"2017-09-28T11:54:58.640Z","4"
"56323173-95c5-4f7c-bc86-3c2c7a4991cf","Roger Pena",29398,14699,"2017-07-20T12:57:03.584Z","5"
"7ca04bf4-6728-4899-8a19-2a597ff9a4b1","Margie Todd",19522,9761,"2017-11-15T08:58:55.314Z","3"
"0681c2ae-e587-4921-9960-81f5029c669b","Laura Lee",13258,6629,"2017-10-03T07:07:31.284Z","1"
"7e71274b-8f01-4295-bcac-4db3d0a1d796","Bertha Lyons",16532,8266,"2017-10-22T06:46:11.782Z","5"
"f42fbb9e-3c13-4073-95c1-175831af9735","Clinton Rodriguez",2850,1425,"2017-06-26T13:25:38.927Z","1"
"2cf57145-91d6-416d-a95b-82fc5372aa20","Kendra Cohen",7189,3594,"2017-03-11T16:08:06.944Z","2"
"711d0781-d703-4ac7-8af6-24e207e803a2","Zachary Harvey",10948,5474,"2017-05-13T08:44:07.008Z","1"
"18982679-223f-487b-a583-c8c93a868df3","Tomas Harrison",17978,8989,"2017-05-07T14:46:31.480Z","1"
"c13c08c1-e61b-4c9a-823a-ec6959a69ead","Arlene Freeman",4677,2338,"2017-10-15T06:46:24.298Z","1"
"af3e9d47-6d41-4ccd-a13e-8912b6c497fd","Cary Hines",25433,12716,"2017-05-18T07:05:58.683Z","1"
"af82f180-72d8-452b-a1cb-c962a840de80","Joel Poole",27442,13721,"2017-08-29T11:08:34.063Z","1"
"09d75102-b7f0-4536-acc0-76aca41ede24","Cecilia Ramirez",18746,9373,"2017-01-23T08:59:53.034Z","1"
"50cc0c59-711a-4298-bdf8-6f14475c498b","Megan Cain",8628,4314,"2017-01-17T15:43:21.548Z","1"
"4c60e80b-89de-47bb-9d05-06410cde13ba","Cary Hines",24749,12374,"2017-03-21T16:15:24.982Z","2"
"061bb25a-c279-4312-a990-316c43cf7777","Kendra Cohen",12484,6242,"2017-08-04T15:57:58.410Z","2"
"03e0fc04-bc4f-46cc-b717-8cbf8d3eeb22","Arlene Freeman",38103,19051,"2017-06-21T14:51:12.515Z","1"
"409919c6-0375-4640-8c0b-81eeb06276f2","Howard Abbott",31659,15829,"2017-06-20T15:13:47.364Z","3"
"e399793a-4c9e-4a3b-868f-cb5d3a266f53","Ted Casey",37669,18834,"2017-11-13T11:51:03.756Z","2"
"b3eac03e-0b5f-4f91-8074-7a4cc90701dd","Angela Pratt",12341,6170,"2017-02-07T07:06:34.215Z","1"
"60a97bdf-3bb7-4d08-8766-c86bd59bbb1f","Clinton Rodriguez",33159,16579,"2017-12-10T13:58:23.629Z","1"
